source,buildingSlug,buildingName,unitNumber,status,closeDate,listingContractDate,closePrice,listPrice,originalListPrice,closePricePerSqft,listPricePerSqft,sqft,bedrooms,bathrooms,daysOnMarket,cumulativeDaysOnMarket,floorPlan,orientation,floorPlanSqft,floorPlanBeds,floorPlanBaths,floorPlanHasStudy,hoaFee,hoaFeeFrequency,yearBuilt,parkingFeatures,buyerFinancing,listAgentFullName,listOfficeName,buyerAgentFullName,buyerOfficeName,cpLp,cpOlp,previousListPrice,listingId,address,mlsArea
mls-csv-import,seaholm-residences,Seaholm Residences,2109,Withdrawn,,2023-07-14,,675000,675000,,985.4,685,1,1,199,199,A6-N,E,685,1,1,false,566.65,Monthly,2015,"Garage, Gated, Reserved",,Amanda Pettitt,"Compass RE Texas, LLC",,,,,,4321982,222  West Ave  #2109,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1504,Closed,2023-07-07,2023-03-20,5300,4000,6000,4.72,3.56,1123,2,2,106,302,B2,W,1123,2,2,false,,,2014,"Additional Parking, Garage",,Will Puente,"SavvyWay Realty, Inc.",Non Member,Non Member,1.3250,0.8833,5000,8890023,222  West Ave  #1504,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1503,Closed,2023-07-03,2023-05-19,2800,2950,2950,4.08,4.29,687,1,1,45,44,A2,E,678,1,1,false,,,2014,"Garage, Reserved",,Dave Powers,JBGoodwin REALTORS NW,Emily Johnson,Urbanspace,0.9492,0.9492,,2752934,222  West Ave  #1503,DT
historical-transactions,seaholm-residences,Seaholm Residences,2309,Closed,2023-06-23,,671200,,,980,,685,1,,,,A6-N,E,685,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2309,Closed,2023-06-23,2023-04-11,671200,675000,675000,979.85,985.4,685,1,1,43,42,A6-N,E,685,1,1,false,417,Monthly,2014,"Assigned, Attached, Garage, Gated",Conventional,Kelvin Glover,Realty Austin,Andrew Stanek,"Compass RE Texas, LLC",0.9944,0.9944,,8400906,222  West Ave  #2309,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2812,Closed,2023-06-05,2023-05-03,5000,5500,5800,3.78,4.16,1322,2,2,21,21,B4,NWc,1322,2,2,false,,,2014,"Inside Entrance, Reserved",,Leanne Garcia,Sprout Realty,Leanne Garcia,Sprout Realty,0.9091,0.8621,5800,2377708,222  West Ave  #2812,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2209,Closed,2023-05-31,2023-05-02,3200,3200,3200,4.67,4.67,685,1,1,29,29,A6-N,E,685,1,1,false,,,2014,Assigned,,Denise Bodman,Prospect Real Estate,Non Member,Non Member,1.0000,1.0000,3175,1584305,222  West Ave  #2209,DT
historical-transactions,seaholm-residences,Seaholm Residences,1314,Closed,2023-05-22,,1090000,,,825,,1322,2,,,,B4,NWc,1322,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1314,Closed,2023-05-22,2023-04-06,1090000,1125000,1125000,824.51,850.98,1322,2,2,29,28,B4,NWc,1322,2,2,false,861.94,Monthly,2014,"Assigned, Reserved, Secured",Conventional,Abbie Pilgrim,David Brodsky Properties,Kristi Larkam,"Compass RE Texas, LLC",0.9689,0.9689,,3436195,222  West Ave  #1314,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1507,Withdrawn,,2023-05-02,,3000,3000,,4.38,685,1,1,30,30,A6-S,E,685,1,1,false,,,2016,"Garage, Reserved",,Brenda Gavin,"Compass RE Texas, LLC",,,,,2800,8476354,222  West Ave  #1507,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1203,Closed,2023-05-01,2023-04-03,3150,3150,3150,4.59,4.59,687,1,1,11,11,A2,E,678,1,1,false,,,2014,"Assigned, Attached, Garage, Gated, Reserved",,Christina Ryska,Realty Austin,Christina Ryska,Realty Austin,1.0000,1.0000,,7349056,222  West Ave  #1203,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1411,Withdrawn,,2023-04-27,,3000,3300,,4.35,689,1,1,135,135,A9,E,689,1,1,false,,,2014,Reserved,,Catherine Sumrall,Keller Williams Realty,,,,,3300,6710394,222  West Ave  #1411,DT
historical-transactions,seaholm-residences,Seaholm Residences,2903,Closed,2023-04-26,,665000,,,968,,687,1,,,,A2,E,678,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2903,Closed,2023-04-26,2023-03-31,665000,675000,675000,967.98,982.53,687,1,1,4,3,A2,E,678,1,1,false,492,Monthly,2014,"Assigned, Direct Access, Garage, Gated, Oversized, Reserved, Secured",Cash,Amber Galligan,TOWERS.net,Non Member,Non Member,0.9852,0.9852,,1212040,222  West Ave  #2903,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1911,Closed,2023-04-24,2023-03-24,3000,3200,3200,4.35,4.64,689,1,1,29,29,A9,E,689,1,1,false,,,2014,Reserved,,Mary Ann Sanchez-Benavides,Keller Williams Realty,Aubree Racca,Impact Realty,0.9375,0.9375,,1663410,222  West Ave  #1911,DT
historical-transactions,seaholm-residences,Seaholm Residences,2508,Closed,2023-04-04,,484500,,,868,,558,0,,,,S1,W,558,0,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2508,Closed,2023-04-04,2023-03-02,484500,499000,495000,868.28,894.27,558,0,1,18,18,S1,W,558,0,1,false,396,Monthly,2014,"Attached, Garage, Reserved",Cash,Jared West,Team West Real Estate LLC,Kelli McLaughlin,Prevu Real Estate LLC,0.9709,0.9788,495000,4251656,222  West Ave  #2508,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2901,Withdrawn,,2023-03-24,,2750000,2850000,,1234.85,2227,3,3,148,148,C1,SEWc,2227,3,3,false,1580,Monthly,2014,"Garage, Gated, Reserved",,Kevin Burns,Urbanspace,,,,,2850000,7310113,222  West Ave  #2901,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1507,Expired,,2023-03-12,,587500,625000,,857.66,685,1,1,176,176,A6-S,E,685,1,1,false,490,Monthly,2016,Garage,,Brenda Gavin,"Compass RE Texas, LLC",,,,,598500,9857445,222  West Ave  #1507,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1603,Closed,2023-03-01,2022-12-29,2700,2700,2900,3.93,3.93,687,1,1,44,44,A2,E,678,1,1,false,,,2014,"Garage, Reserved",,Cheryl Harbert,"MSA Realty, LLC",Non Member,Non Member,1.0000,0.9310,2900,5003189,222  West Ave  #1603,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1102,Closed,2023-03-01,2023-02-16,4950,4950,4950,5,5,990,2,2,13,14,B1,SWc,990,2,2,false,,,2016,"Garage, Reserved, See Remarks",,Sean Kubicek,Moreland Properties,Non Member,Non Member,1.0000,1.0000,,7765241,222  West Ave  #1102,DT
historical-transactions,seaholm-residences,Seaholm Residences,2013,Closed,2023-02-22,,1100000,,,809,,1360,2,,,,B5,E,1360,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2013,Closed,2023-02-22,2022-10-11,1100000,1199000,1250000,808.82,881.62,1360,2,2,93,93,B5,E,1360,2,2,false,973.62,Monthly,2016,"Garage, Reserved",Cash,Stuart Watkins,Douglas Elliman Real Estate,Non Member,Non Member,0.9174,0.8800,1250000,2160512,222  West Ave  #2013,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2007,Closed,2023-02-10,2023-01-09,2800,2800,2800,4.09,4.09,685,1,1,9,9,A6-S,E,685,1,1,false,,,2014,"Attached, Garage, Gated, Reserved",,Christina Ryska,Realty Austin,Christina Ryska,Realty Austin,1.0000,1.0000,,8995703,222  West Ave  #2007,DT
historical-transactions,seaholm-residences,Seaholm Residences,2605,Closed,2023-01-27,,650000,,,1000,,650,1,,,,A1,E,650,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1406,Closed,2023-01-27,2022-12-22,2700,3000,3000,3.92,4.36,688,1,1,35,35,A6-NA,W,688,1,1,false,,,2014,"Garage, Reserved",,Patty Johns,Kuper Sotheby's Itl Rlty,Non Member,Non Member,0.9000,0.9000,,5142077,222  West Ave  #1406,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2605,Closed,2023-01-27,2022-10-28,650000,665000,695000,1000,1023.08,650,1,1,51,50,A1,E,650,1,1,false,437.51,Monthly,2014,"Covered, Deeded, Garage, Gated, Reserved",Conventional,Elisabeth Hay,KW-Austin Portfolio RealEstate,Asher Flynn,"Compass RE Texas, LLC",0.9774,0.9353,695000,7320607,222  West Ave  #2605,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2803,Closed,2023-01-02,2022-03-17,3200,3200,3500,4.66,4.66,687,1,1,35,35,A2,E,678,1,1,false,,,2014,"Attached, Elec Vehicle Charge Station(s), Secured, See Remarks",,Megan Colwart,DEN Property Group,Clare Connally,Realty Austin,1.0000,0.9143,3500,3002641,222  West Ave  #2803,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2813,Closed,2022-11-27,2022-08-02,4500,5000,7995,3.31,3.68,1360,2,2,104,104,B5,E,1360,2,2,false,,,2014,"Assigned, Garage",,Crystal Barone,Twelve Rivers Realty,Crystal Barone,Twelve Rivers Realty,0.9000,0.5629,6000,6906302,222  West Ave  #2813,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1802,Expired,,2022-11-16,,1233000,1233000,,1245.45,990,2,2,113,113,B1,SWc,990,2,2,false,709,Monthly,2014,"Assigned, Attached, Garage",,Charles Runnels,Realty Austin,,,,,,5907036,222  West Ave  #1802,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1909,Closed,2022-11-16,2022-10-21,3200,3200,3200,4.67,4.67,685,1,1,21,21,A6-N,E,685,1,1,false,,,2014,"Assigned, Reserved",,Mary Ann Sanchez-Benavides,Keller Williams Realty,Mary Ann Sanchez-Benavides,Keller Williams Realty,1.0000,1.0000,,1468097,222  West Ave  #1909,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2307,Closed,2022-11-14,2022-11-03,3200,3200,3200,4.67,4.67,685,1,1,11,11,A6-S,E,685,1,1,false,,,2016,"Assigned, Garage",,Will Puente,"SavvyWay Realty, Inc.",Ryan Smith,South RECA,1.0000,1.0000,,8566196,222  West Ave  #2307,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1306,Closed,2022-11-13,2022-10-14,3500,3200,3200,5.09,4.65,688,1,1,27,27,A6-NA,W,688,1,1,false,,,2014,"Assigned, Garage",,Adam Zell,"Compass RE Texas, LLC",Ryan Smith,South RECA,1.0938,1.0938,,4081284,222  West Ave  #1306,DT
historical-transactions,seaholm-residences,Seaholm Residences,2109,Closed,2022-10-31,,675000,,,985,,685,1,,,,A6-N,E,685,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2109,Closed,2022-10-31,2022-10-04,675000,674900,674900,985.4,985.26,685,1,1,6,6,A6-N,E,685,1,1,false,376,Monthly,2015,"Garage, Reserved",Cash,Chris Watters,Watters International Realty,Amanda Pettitt,"Compass RE Texas, LLC",1.0001,1.0001,,9379840,222  West Ave  #2109,DT
mls-csv-import,seaholm-residences,Seaholm Residences,3010,Closed,2022-10-26,2022-10-14,3500,3500,3500,4.26,4.26,821,1,1,7,7,,,,,,,,,2014,Assigned,,Katie Jackson,"Compass RE Texas, LLC",Non Member,Non Member,1.0000,1.0000,,7415767,222  West Ave  #3010,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2812,Closed,2022-10-20,2022-08-02,5300,5300,7000,4.01,4.01,1322,2,2,77,77,B4,NWc,1322,2,2,false,,,2014,"Inside Entrance, Reserved",,Leanne Garcia,Sprout Realty,Paul Scheuer,Urbanspace,1.0000,0.7571,5500,4487303,222  West Ave  #2812,DT
historical-transactions,seaholm-residences,Seaholm Residences,2408,Closed,2022-10-11,,480000,,,860,,558,0,,,,S1,W,558,0,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2408,Closed,2022-10-11,2022-09-01,480000,495000,495000,860.22,887.1,558,0,1,8,8,S1,W,558,0,1,false,376,Monthly,2014,"Assigned, Covered, Garage, Lighted, Off Street",Conventional,Derek Eisenberg,Continental Real Estate Group,Meredith Alderson,"Compass RE Texas, LLC",0.9697,0.9697,,3354797,222  West Ave  #2408,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2609,Closed,2022-10-01,2022-08-04,2950,2950,2950,4.31,4.31,685,1,1,9,9,A6-N,E,685,1,1,false,,,2016,"Attached, Reserved",,George Hughes,George Hughes Real Estate,Carrie Yeager,Realty Texas LLC,1.0000,1.0000,,2626019,222  West Ave  #2609,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2209,Closed,2022-10-01,2022-09-04,3200,3200,3200,4.67,4.67,685,1,1,3,3,A6-N,E,685,1,1,false,,,2014,Assigned,,Denise Bodman,Prospect Real Estate,Denise Bodman,Prospect Real Estate,1.0000,1.0000,,2672417,222  West Ave  #2209,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1904,Closed,2022-09-30,2022-09-01,3995,3995,4400,3.56,3.56,1123,1,2,24,24,B2,W,1123,2,2,false,,,2014,"Garage, Gated, Reserved",,Gay Puckett,JBGoodwin REALTORS NW,Gay Puckett,JBGoodwin REALTORS NW,1.0000,0.9080,4400,5938389,222  West Ave  #1904,DT
historical-transactions,seaholm-residences,Seaholm Residences,1404,Closed,2022-09-23,,1075000,,,957,,1123,2,,,,B2,W,1123,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1404,Closed,2022-09-23,2022-07-21,1075000,1075000,1075000,957.26,957.26,1123,2,2,2,2,B2,W,1123,2,2,false,756,Monthly,2016,Electric Gate,Conventional,Simon Cawley,Urbanspace,Lily Clason,Realty Austin,1.0000,1.0000,,8124177,222  West Ave  #1404,DT
historical-transactions,seaholm-residences,Seaholm Residences,2312,Closed,2022-09-22,,1176200,,,890,,1322,2,,,,B4,NWc,1322,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2312,Closed,2022-09-22,2022-07-14,1176200,1225000,1425000,889.71,926.63,1322,2,2,64,64,B4,NWc,1322,2,2,false,900,Monthly,2014,"Assigned, Covered, Gated",Cash,Hannah Sutherland,"Compass RE Texas, LLC",Non Member,Non Member,0.9602,0.8254,1325000,1978320,222  West Ave  #2312,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2712,Closed,2022-09-01,2022-05-17,7000,7000,7850,5.3,5.3,1322,2,2,87,87,B4,NWc,1322,2,2,false,,,2016,"Assigned, Converted Garage, Garage",,Christina Ryska,Realty Austin,Meredith Vitek,Gottesman Residential R.E.,1.0000,0.8917,7450,8026848,222  West Ave  #2712,DT
historical-transactions,seaholm-residences,Seaholm Residences,1807,Closed,2022-08-04,,679000,,,991,,685,1,,,,A6-S,E,685,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1807,Closed,2022-08-04,2022-07-08,679000,679000,669000,991.24,991.24,685,1,1,0,0,A6-S,E,685,1,1,false,367,Monthly,2016,"Attached, Reserved",Conventional,Karen Chester,Austin Real Estate Experts,Christina Ryska,Realty Austin,1.0000,1.0149,669000,3823077,222  West Ave  #1807,DT
historical-transactions,seaholm-residences,Seaholm Residences,1604,Closed,2022-08-03,,1050000,,,935,,1123,2,,,,B2,W,1123,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1604,Closed,2022-08-03,2022-06-16,1050000,1050000,1050000,935,935,1123,2,2,14,13,B2,W,1123,2,2,false,755.89,Monthly,2014,"Assigned, Garage, Gated",Cash,Benjamin Lin,"Austin 101 Realty, LLC",Guy Oberg,"Compass RE Texas, LLC",1.0000,1.0000,,8990804,222  West Ave  #1604,DT
historical-transactions,seaholm-residences,Seaholm Residences,2602,Closed,2022-08-02,,1600000,,,1120,,1428,2,,,,B7,SWc,1428,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2602,Closed,2022-08-02,2022-05-27,1600000,1650000,1650000,1120.45,1155.46,1428,2,2,10,10,B7,SWc,1428,2,2,false,975,Monthly,2014,Garage,Conventional,Shannon Schmitz,KW-Austin Portfolio RealEstate,Benjamin Lin,"Austin 101 Realty, LLC",0.9697,0.9697,,6109044,222  West Ave  #2602,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2108,Closed,2022-08-01,2022-06-14,2450,2450,2450,4.39,4.39,558,0,1,33,118,S1,W,558,0,1,false,,,2014,"Garage, Gated, Reserved",,Christina Ryska,Realty Austin,Non Member,Non Member,1.0000,1.0000,,2759558,222  West Ave  #2108,DT
historical-transactions,seaholm-residences,Seaholm Residences,1003,Closed,2022-07-22,,705000,,,1029,,685,1,,,,A6-S,E,685,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1003,Closed,2022-07-22,2022-07-05,705000,675000,675000,1029.2,985.4,685,1,1,2,2,A6-S,E,685,1,1,false,461.07,Monthly,2014,"Assigned, Reserved",Cash,Lily Clason,Realty Austin,Xan Angelovich,Douglas Elliman Real Estate,1.0444,1.0444,,8745024,222  West Ave  #1003,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1205,Closed,2022-07-15,2022-05-20,3200,3200,3295,4.92,4.92,650,1,1,49,49,A1,E,650,1,1,false,,,2014,"Assigned, Attached, Garage",,Bo Harvel,"Maximus Residential, LLC",Adrian Dukes,Realty Austin,1.0000,0.9712,3295,1668565,222  West Ave  #1205,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1912,Withdrawn,,2022-07-14,,3995,3995,,4.87,821,1,1,27,27,A3,W,821,1,1,false,,,2014,"Assigned, Garage",,Heather Busby,"Compass RE Texas, LLC",,,,,,7295624,222  West Ave  #1912,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2107,Closed,2022-07-09,2022-07-05,3100,3100,3100,4.53,4.53,685,1,1,0,0,A6-S,E,685,1,1,false,,,2014,Assigned,,Karen Kelly,van Heuven Properties,Ritch Haenke,Realty Austin,1.0000,1.0000,,9829424,222  West Ave  #2107,DT
historical-transactions,seaholm-residences,Seaholm Residences,2413,Closed,2022-07-07,,1100000,,,809,,1360,2,,,,B5,E,1360,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2413,Closed,2022-07-07,2022-06-10,1100000,1075000,1075000,808.82,790.44,1360,2,2,4,4,B5,E,1360,2,2,false,915,Monthly,2016,"Assigned, Attached","Cash, Conventional",Aaron Nann,Realty Austin,Kelvin Glover,Realty Austin,1.0233,1.0233,,6555725,222  West Ave  #2413,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2705,Closed,2022-06-27,2022-06-09,3300,3300,3300,5.08,5.08,650,1,1,14,14,A1,E,650,1,1,false,,,2014,"Garage, Reserved",,Ford Shanley,Ford Shanley Real Estate,Kaylee Johnson,Urbanspace,1.0000,1.0000,,2471453,222  West Ave  #2705,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1405,Closed,2022-06-27,2022-06-15,3300,3300,3300,5.08,5.08,650,1,1,12,12,A1,E,650,1,1,false,,,2016,"Assigned, Garage",,Jonny Rodgers,DEN Property Group,Jonny Rodgers,DEN Property Group,1.0000,1.0000,,8898184,222  West Ave  #1405,DT
historical-transactions,seaholm-residences,Seaholm Residences,2510,Closed,2022-06-22,,770000,,,938,,821,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2510,Closed,2022-06-22,2022-05-09,770000,725000,725000,937.88,883.07,821,1,1,2,1,,,,,,,556,Monthly,2014,"Garage, Reserved",Conventional,Jacquelyn Giorlando,Urbanspace,Diane Dillard,Kuper Sotheby's Itl Rlty,1.0621,1.0621,,1868257,222  West Ave  #2510,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1504,Expired,,2022-06-18,,5500,7000,,4.9,1123,2,2,196,196,B2,W,1123,2,2,false,,,2014,Garage,,Veronica Velasco Sistos,Keller Williams Realty,,,,,7000,9216015,222  West Ave  #1504,DT
historical-transactions,seaholm-residences,Seaholm Residences,2811,Closed,2022-06-01,,679000,,,985,,689,1,,,,A9,E,689,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2811,Closed,2022-06-01,2022-05-02,679000,679000,679000,985.49,985.49,689,1,1,2,2,A9,E,689,1,1,false,463,Monthly,2014,"Assigned, Garage, Gated, Private",Cash,David Montalvo,"Homelister, Inc.",Eric Engberg,Bramlett Residential,1.0000,1.0000,,1873496,222  West Ave  #2811,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1102,Expired,,2022-05-27,,4500,6000,,4.55,990,2,2,103,103,B1,SWc,990,2,2,false,,,2014,"Garage, Reserved",,Janet Dean,Kuper Sotheby's Itl Rlty,,,,,4995,4917317,222  West Ave  #1102,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1904,Withdrawn,,2022-05-18,,1095000,1390000,,975.07,1123,2,2,105,105,B2,W,1123,2,2,false,1000,Monthly,2016,"Garage, Gated, Reserved",,Gay Puckett,JBGoodwin REALTORS NW,,,,,1199000,1973175,222  West Ave  #1904,DT
historical-transactions,seaholm-residences,Seaholm Residences,1411,Closed,2022-05-10,,632200,,,918,,689,1,,,,A9,E,689,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1411,Closed,2022-05-10,2022-03-24,632200,620000,620000,917.56,899.85,689,1,1,3,3,A9,E,689,1,1,false,464,Monthly,2016,Garage,Cash,Simon Cawley,Urbanspace,Nate Ortiz,Redfin Corporation,1.0197,1.0197,,4668740,222  West Ave  #1411,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1001,Closed,2022-05-02,2022-03-02,3400,3395,3495,5.23,5.22,650,1,1,61,61,A1,E,650,1,1,false,,,2014,"Garage, Reserved",,Krystle Copulos,"Compass RE Texas, LLC",Samuel Flesner,Bella Via Realty,1.0015,0.9728,3495,2954162,222  West Ave  #1001,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2013,Closed,2022-05-02,2022-04-01,7800,7800,8200,5.74,5.74,1360,2,2,26,26,B5,E,1360,2,2,false,,,2016,"Garage, Reserved",,Perrie Launius,Douglas Elliman Real Estate,Maria Ybanez,Urbanspace,1.0000,0.9512,8200,3132920,222  West Ave  #2013,DT
historical-transactions,seaholm-residences,Seaholm Residences,1710,Closed,2022-04-13,,510000,,,914,,558,0,,,,S1,W,558,0,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1710,Closed,2022-04-13,2022-03-09,510000,495000,495000,913.98,887.1,558,0,1,4,4,S1,W,558,0,1,false,376,Monthly,2014,"Community Structure, Reserved",Conventional,Simon Cawley,Urbanspace,Amir Lancaster,Spyglass Realty,1.0303,1.0303,,6712445,222  West Ave  #1710,DT
historical-transactions,seaholm-residences,Seaholm Residences,2506,Closed,2022-04-01,,1425000,,,1036,,1376,2,,,,B6,W,1376,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2506,Closed,2022-04-01,2022-02-04,1425000,1500000,1500000,1035.61,1090.12,1376,2,2,47,46,B6,W,1376,2,2,false,926,Monthly,2014,"Assigned, Covered, Garage",Cash,Kevin Burns,Urbanspace,Shelli Pauly,Urbanspace,0.9500,0.9500,,2446629,222  West Ave  #2506,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1507,Closed,2022-03-25,2022-02-22,3000,3000,3000,4.38,4.38,685,1,1,8,8,A6-S,E,685,1,1,false,,,2016,Garage,,Brenda Gavin,"Compass RE Texas, LLC",Kaylee Johnson,Urbanspace,1.0000,1.0000,,9349066,222  West Ave  #1507,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1911,Closed,2022-03-17,2022-02-17,3200,3200,3200,4.64,4.64,689,1,1,28,29,A9,E,689,1,1,false,,,2014,Reserved,,Mary Ann Sanchez-Benavides,Keller Williams Realty,Lyle Lawson,Gottesman Residential R.E.,1.0000,1.0000,,1066458,222  West Ave  #1911,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2307,Closed,2022-03-10,2022-02-24,3150,3150,3150,4.6,4.6,685,1,1,14,14,A6-S,E,685,1,1,false,,,2016,"Assigned, Garage",,Will Puente,"SavvyWay Realty, Inc.",Non Member,Non Member,1.0000,1.0000,,6523922,222  West Ave  #2307,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1314,Withdrawn,,2022-03-08,,5600,5800,,4.24,1322,2,2,27,27,B4,NWc,1322,2,2,false,,,2014,"Assigned, Covered, Reserved",,Abbie Phillips,David Brodsky Properties,,,,,5800,3501476,222  West Ave  #1314,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2108,Withdrawn,,2022-03-07,,2600,3000,,4.66,558,0,1,85,85,S1,W,558,0,1,false,,,2014,"Assigned, Attached, Covered, Reserved",,Mike  Speed,"Compass RE Texas, LLC",,,,,2800,9403379,222  West Ave  #2108,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1904,Withdrawn,,2022-03-02,,5500,4900,,4.9,1123,1,2,59,59,B2,W,1123,2,2,false,,,2014,"Garage, Gated, Reserved",,Gay Puckett,JBGoodwin REALTORS NW,,,,,4500,5795758,222  West Ave  #1904,DT
